Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2031,1,22,0.1210734,0.294336,0.3986241,0.2934645,0.221991,0.2407167,0.1728237,0.1634514,0.5283852,1.3647921,1.1942973,1.5593529,1.6045659,1.5500247,1.2087705,1.0510668,1.1296005,1.1483094,1.4208306,0.8649711,0.7095291,0.7716345,1.2621819,1.9663707
2031,1,23,2.0622147,2.0917974,2.0959071,2.094141,2.088114,2.0897205,2.072574,2.0060901,1.7878896,1.321509,0.9063159,1.7766567,1.2256125,0.9740619,0.8672475,0.6746691,0.6267849,0.7133406,0.8652945,0.735861,0.4894911,0.2724519,0.3170223,1.021146
2031,1,24,1.1922267,1.4112987,1.6177812,1.786743,1.8425715,1.9107333,1.9196919,1.7425527,1.5559719,1.2142746,0.7209972,0.438942,0.4080132,0.4041576,0.502887,0.6544566,0.66003,0.6783609,0.6921054,0.7115808,0.7670334,0.8626968,0.9649164,0.719817
2031,1,25,0.6028134,0.4453554,0.4453554,0.575421,0.9845892,1.3091379,1.5342684,1.7219706,1.6562868,1.7586051,1.8438756,1.9034673,1.8764487,1.6268952,1.4951433,1.4074704,1.1970567,0.9767751,0.83979,0.870828,0.5605719,0.9747402,0.6906669,0.6500193
2031,1,26,0.2496837,0.1480416,0.1338309,0.155442,0.2300739,0.4009068,0.6797847,1.3071261,1.457736,1.4347011,1.5290583,1.5109059,1.5144444,1.4645085,1.334151,1.0659054,0.9172674,1.1008431,0.8055033,0.8960721,0.2649675,0.0912093,0.0979923,0
2031,1,27,0,0,0,0.0862239,0.538713,0.5516511,0.5895204,0.5593266,1.0448634,1.7819256,1.7774421,1.7713206,1.4918442,1.105692,0.6803559,0.6445005,0.4741863,0.3319239,0.3771306,0.4056969,0.2324007,0.9296049,0.9873129,0.9747402
2031,1,28,0.83307,0.7496916,0.7587909,1.0583097,1.645791,1.9055316,1.9798947,1.9419078,1.9029486,1.9242048,1.8870915,1.7805669,1.5671943,1.2598005,1.1372235,1.0890726,1.0807671,1.1486559,1.2444495,1.4648151,0.9366336,1.1967123,0.9689778,1.019088
2031,1,29,0.8744148,0.5487027,0.4138512,0.5960094,1.1247495,1.4412762,1.3510077,1.8106851,1.6907688,1.9140933,1.9706127,1.9327056,1.7455137,1.6724442,1.7105655,1.7540754,1.5159144,1.5085413,1.2899691,1.5214836,1.478253,1.3114836,0.6967254,0.4596942
2031,1,30,0.2947728,0.184674,0.0705768,0.1257942,0.4476507,1.3526541,1.9178838,2.0460825,2.0666562,2.0748021,2.0860434,2.0909721,2.0789097,2.0643735,2.0567631,2.029482,1.9794789,1.8420801,1.6707495,1.5153264,1.3024263,1.6394658,1.5875895,1.5229452
2031,1,31,1.4010717,1.2403461,1.0856118,0.9669471,1.321509,1.6750965,1.9287324,1.9979967,1.979229,2.0055609,2.0471955,2.0260401,1.8791871,1.6910019,1.7060232,1.7419164,1.6478028,1.6970604,1.3994673,1.5214836,1.112622,0.6544566,0.3088869,0.2312352
